0,22387,0,6.209744267,0,,0.153333333,0.993333333
0,22388,2.82843,6.209744267,0,,0.173333333,
0,22430,6.40312,6.209744267,0,,0.146666667,
0,22431,8.06226,6.209744267,0,,,
0,22432,7.81025,6.209744267,0,,,
0,22433,17.088,6.209744267,0,,,
0,22434,10,6.209744267,1,,,
0,22435,13,6.209744267,0,,,
0,22436,10,6.209744267,0,,,
0,22437,6.08276,6.209744267,0,,,
0,22438,6.7082,6.209744267,1,,,
0,22439,4.47214,6.209744267,0,,,
0,22440,7.2111,6.209744267,0,,,
0,22441,4.24264,6.209744267,0,,,
0,22442,7.28011,6.209744267,0,,,
0,22443,5.38516,6.209744267,0,,,
0,22444,6.32456,6.209744267,0,,,
0,22445,7.28011,6.209744267,0,,,
0,22446,3.16228,6.209744267,0,,,
0,22447,0,6.209744267,1,,,
0,22448,3,6.209744267,0,,,
0,22449,5.09902,6.209744267,0,,,
0,22450,1,6.209744267,0,,,
0,22451,2.23607,6.209744267,0,,,
0,22452,2,6.209744267,0,,,
0,22453,8.544,6.209744267,1,,,
0,22504,0,6.209744267,0,,,
0,22505,5.09902,6.209744267,0,,,
0,22506,3,6.209744267,0,,,
0,22507,5.65685,6.209744267,0,,,
0,22508,10.7703,6.209744267,0,,,
0,22509,5.38516,6.209744267,0,,,
0,22510,1,6.209744267,0,,,
0,22511,3,6.209744267,0,,,
0,22512,8.544,6.209744267,0,,,
0,22513,14.1421,6.209744267,0,,,
0,22514,10.4403,6.209744267,0,,,
0,22515,4.12311,6.209744267,1,,,
0,22516,5.09902,6.209744267,0,,,
0,22517,5.09902,6.209744267,0,,,
0,22518,2.23607,6.209744267,0,,,
0,22519,3.60555,6.209744267,0,,,
0,22520,5.83095,6.209744267,0,,,
0,22521,8.06226,6.209744267,0,,,
0,22522,6.08276,6.209744267,0,,,
0,22523,1.41421,6.209744267,0,,,
0,22524,5,6.209744267,0,,,
0,22525,12.0416,6.209744267,0,,,
0,22526,3.16228,6.209744267,0,,,
0,22527,3,6.209744267,0,,,
0,22528,1,6.209744267,0,,,
0,22529,2.23607,6.209744267,0,,,
0,22530,0,6.209744267,0,,,
0,22531,8,6.209744267,0,,,
0,22532,3,6.209744267,0,,,
0,22533,2.23607,6.209744267,0,,,
0,22534,5,6.209744267,1,,,
0,22535,5,6.209744267,1,,,
0,22536,1,6.209744267,0,,,
0,22537,0,6.209744267,0,,,
0,22538,2.23607,6.209744267,0,,,
0,22539,2.23607,6.209744267,0,,,
0,22540,10.6301,6.209744267,0,,,
0,22541,23.3238,6.209744267,0,,,
0,22567,3.60555,6.209744267,0,,,
0,22568,1.41421,6.209744267,0,,,
0,22569,10.198,6.209744267,0,,,
0,22570,16.2788,6.209744267,1,,,
0,22571,8.60233,6.209744267,0,,,
0,22572,15.2971,6.209744267,0,,,
0,22573,12.1655,6.209744267,0,,,
0,22574,7.07107,6.209744267,0,,,
0,22575,14.1421,6.209744267,0,,,
0,22576,21.0238,6.209744267,0,,,
0,22577,17.0294,6.209744267,0,,,
0,22578,17.1172,6.209744267,1,,,
0,22579,16.7631,6.209744267,0,,,
0,22580,7.61577,6.209744267,0,,,
0,22581,14.0357,6.209744267,0,,,
0,22582,8.06226,6.209744267,0,,,
0,22583,7.2111,6.209744267,0,,,
0,22584,16.6433,6.209744267,0,,,
0,22585,3.16228,6.209744267,0,,,
0,22586,3.16228,6.209744267,0,,,
0,22587,3.16228,6.209744267,0,,,
0,22588,4,6.209744267,1,,,
0,22589,2.23607,6.209744267,0,,,
0,22687,0,6.209744267,1,,,
0,22688,1,6.209744267,0,,,
0,22689,5.09902,6.209744267,0,,,
0,22690,4.24264,6.209744267,1,,,
0,22691,5.38516,6.209744267,0,,,
0,22692,6.08276,6.209744267,0,,,
0,22693,11.1803,6.209744267,1,,,
0,22694,8.48528,6.209744267,0,,,
0,22695,1,6.209744267,0,,,
0,22696,4.12311,6.209744267,0,,,
0,22697,8.544,6.209744267,0,,,
0,22698,1,6.209744267,1,,,
0,22699,4.24264,6.209744267,0,,,
0,22700,4.24264,6.209744267,0,,,
0,22701,8.24621,6.209744267,0,,,
0,22702,3,6.209744267,1,,,
0,22703,4.47214,6.209744267,0,,,
0,22704,4.12311,6.209744267,0,,,
0,22705,3.60555,6.209744267,0,,,
0,22706,3.60555,6.209744267,0,,,
0,22707,2,6.209744267,0,,,
0,22708,4.12311,6.209744267,0,,,
0,22745,3.16228,6.209744267,0,,,
0,22746,2.23607,6.209744267,0,,,
0,22747,9.21954,6.209744267,0,,,
0,22751,9.05539,6.209744267,1,,,
0,22752,8.60233,6.209744267,0,,,
0,22753,9.48683,6.209744267,0,,,
0,22754,6.40312,6.209744267,0,,,
0,22755,10.8167,6.209744267,0,,,
0,22756,13.6015,6.209744267,1,,,
0,22757,1.41421,6.209744267,1,,,
0,22758,6.32456,6.209744267,0,,,
0,22759,5,6.209744267,1,,,
0,22760,6.7082,6.209744267,0,,,
0,22761,2.82843,6.209744267,0,,,
0,22762,6.08276,6.209744267,0,,,
0,22763,2.23607,6.209744267,0,,,
0,22764,11,6.209744267,0,,,
0,22765,14.3178,6.209744267,0,,,
0,22766,1.41421,6.209744267,0,,,
0,22767,5,6.209744267,0,,,
0,22768,8.544,6.209744267,0,,,
0,22769,3,6.209744267,0,,,
0,22770,1,6.209744267,1,,,
0,22771,6.32456,6.209744267,0,,,
0,22772,2.23607,6.209744267,0,,,
0,22773,4,6.209744267,0,,,
0,22774,10.0499,6.209744267,0,,,
0,22775,7.81025,6.209744267,1,,,
0,22776,5,6.209744267,0,,,
0,22872,0,6.209744267,0,,,
0,22873,4.47214,6.209744267,0,,,
0,22874,4.12311,6.209744267,0,,,
0,22875,1,6.209744267,0,,,
0,22876,11.1803,6.209744267,0,,,
0,22877,8.94427,6.209744267,0,,,
0,22878,8.544,6.209744267,0,,,
0,22879,12.8062,6.209744267,0,,,
0,22880,5,6.209744267,1,,,
0,22881,3.16228,6.209744267,0,,,
0,22882,6.40312,6.209744267,1,,,
0,22883,2.23607,6.209744267,0,,,
1,22446,0,5.022372533,0,,,
1,22447,11,5.022372533,0,,,
1,22448,8,5.022372533,1,,,
1,22449,13.3417,5.022372533,0,,,
1,22450,0,5.022372533,0,,,
1,22451,3.16228,5.022372533,1,,,
1,22452,4.12311,5.022372533,0,,,
1,22453,5.09902,5.022372533,0,,,
1,22454,2.23607,5.022372533,1,,,
1,22455,2.23607,5.022372533,0,,,
1,22456,3.16228,5.022372533,0,,,
1,22457,7.07107,5.022372533,0,,,
1,22458,6.08276,5.022372533,0,,,
1,22459,4.12311,5.022372533,0,,,
1,22460,3.16228,5.022372533,1,,,
1,22461,2.23607,5.022372533,1,,,
1,22462,1.41421,5.022372533,0,,,
1,22463,1,5.022372533,0,,,
1,22464,6,5.022372533,0,,,
1,22465,1.41421,5.022372533,0,,,
1,22466,2,5.022372533,0,,,
1,22467,2,5.022372533,0,,,
1,22468,1,5.022372533,0,,,
1,22469,2.23607,5.022372533,0,,,
1,22470,7.07107,5.022372533,0,,,
1,22471,5,5.022372533,0,,,
1,22472,8.48528,5.022372533,0,,,
1,22473,3.60555,5.022372533,0,,,
1,22474,5.65685,5.022372533,0,,,
1,22475,8.544,5.022372533,0,,,
1,22476,11.4018,5.022372533,0,,,
1,22477,10.198,5.022372533,1,,,
1,22478,13,5.022372533,0,,,
1,22479,14.1421,5.022372533,0,,,
1,22480,16.1245,5.022372533,0,,,
1,22481,16.1245,5.022372533,0,,,
1,22482,15.2971,5.022372533,1,,,
1,22483,13.0384,5.022372533,0,,,
1,22484,13.0384,5.022372533,0,,,
1,22485,13.6015,5.022372533,0,,,
1,22486,12.0416,5.022372533,0,,,
1,22487,11.1803,5.022372533,0,,,
1,22488,13.0384,5.022372533,0,,,
1,22489,11.0454,5.022372533,1,,,
1,22490,9.05539,5.022372533,0,,,
1,22491,10.7703,5.022372533,0,,,
1,22492,6.32456,5.022372533,0,,,
1,22493,1.41421,5.022372533,0,,,
1,22494,5.83095,5.022372533,0,,,
1,22495,5.38516,5.022372533,1,,,
1,22496,4.47214,5.022372533,0,,,
1,22497,7.07107,5.022372533,1,,,
1,22498,3.60555,5.022372533,0,,,
1,22499,4,5.022372533,0,,,
1,22500,0,5.022372533,0,,,
1,22501,4.12311,5.022372533,0,,,
1,22502,2.23607,5.022372533,0,,,
1,22503,0,5.022372533,0,,,
1,22504,2.23607,5.022372533,0,,,
1,22505,2.23607,5.022372533,0,,,
1,22506,2.23607,5.022372533,0,,,
1,22507,3.16228,5.022372533,0,,,
1,22508,6,5.022372533,0,,,
1,22509,4.12311,5.022372533,0,,,
1,22510,5,5.022372533,0,,,
1,22511,3,5.022372533,0,,,
1,22512,6.08276,5.022372533,1,,,
1,22585,1.41421,5.022372533,0,,,
1,22586,1.41421,5.022372533,0,,,
1,22587,2.23607,5.022372533,0,,,
1,22588,1,5.022372533,0,,,
1,22589,6,5.022372533,0,,,
1,22590,1,5.022372533,0,,,
1,22591,4,5.022372533,0,,,
1,22592,1.41421,5.022372533,1,,,
1,22593,9.05539,5.022372533,0,,,
1,22594,6,5.022372533,0,,,
1,22595,4.12311,5.022372533,0,,,
1,22596,1,5.022372533,0,,,
1,22597,1.41421,5.022372533,0,,,
1,22598,6.08276,5.022372533,1,,,
1,22599,4.47214,5.022372533,0,,,
1,22600,5.38516,5.022372533,0,,,
1,22601,1.41421,5.022372533,0,,,
1,22602,3.60555,5.022372533,0,,,
1,22603,2.23607,5.022372533,0,,,
1,22604,9.84886,5.022372533,0,,,
1,22605,13.0384,5.022372533,0,,,
1,22606,12.7279,5.022372533,0,,,
1,22607,0,5.022372533,0,,,
1,22667,8,5.022372533,0,,,
1,22668,7.28011,5.022372533,0,,,
1,22669,13.0384,5.022372533,0,,,
1,22670,5.09902,5.022372533,0,,,
1,22671,1,5.022372533,0,,,
1,22672,2.23607,5.022372533,1,,,
1,22673,6,5.022372533,0,,,
1,22674,7,5.022372533,0,,,
1,22675,4.12311,5.022372533,0,,,
1,22676,2.23607,5.022372533,0,,,
1,22677,1.41421,5.022372533,0,,,
1,22678,3.16228,5.022372533,0,,,
1,22679,4.24264,5.022372533,0,,,
1,22680,1.41421,5.022372533,0,,,
1,22681,4.47214,5.022372533,0,,,
1,22682,5.09902,5.022372533,1,,,
1,22683,3.60555,5.022372533,0,,,
1,22684,2.82843,5.022372533,0,,,
1,22685,2.23607,5.022372533,0,,,
1,22686,5.09902,5.022372533,0,,,
1,22687,2,5.022372533,0,,,
1,22688,2,5.022372533,1,,,
1,22689,8.24621,5.022372533,0,,,
1,22690,4.47214,5.022372533,0,,,
1,22691,5.09902,5.022372533,0,,,
1,22692,0,5.022372533,0,,,
1,22769,5,5.022372533,0,,,
1,22770,0,5.022372533,0,,,
1,22771,1,5.022372533,0,,,
1,22772,3.60555,5.022372533,1,,,
1,22773,1,5.022372533,0,,,
1,22774,4.47214,5.022372533,1,,,
1,22775,6.32456,5.022372533,0,,,
1,22776,2,5.022372533,0,,,
1,22777,5,5.022372533,0,,,
1,22778,3.16228,5.022372533,0,,,
1,22779,2.23607,5.022372533,0,,,
1,22780,3.16228,5.022372533,1,,,
1,22781,2.23607,5.022372533,1,,,
1,22782,4,5.022372533,0,,,
1,22783,4.12311,5.022372533,1,,,
1,22784,1,5.022372533,0,,,
1,22785,4.47214,5.022372533,1,,,
1,22786,2.23607,5.022372533,0,,,
1,22787,3.60555,5.022372533,1,,,
1,22788,3.60555,5.022372533,0,,,
1,22789,2.23607,5.022372533,0,,,
1,22790,4.24264,5.022372533,0,,,
1,22791,4.12311,5.022372533,1,,,
1,22792,4,5.022372533,1,,,
1,22793,1.41421,5.022372533,1,,,
1,22794,2.82843,5.022372533,0,,,
1,22795,3.60555,5.022372533,0,,,
1,22796,2.23607,5.022372533,0,,,
1,22797,5.83095,5.022372533,0,,,
1,22798,5,5.022372533,0,,,
1,22799,6.7082,5.022372533,0,,,
1,22800,4.12311,5.022372533,0,,,
1,22801,14.3178,5.022372533,0,,,
1,22802,8.06226,5.022372533,0,,,
2,22461,0,7.735117267,0,,,
2,22462,1,7.735117267,0,,,
2,22463,2.23607,7.735117267,0,,,
2,22464,4.12311,7.735117267,0,,,
2,22465,13,7.735117267,0,,,
2,22466,3.16228,7.735117267,0,,,
2,22467,2,7.735117267,0,,,
2,22468,5.09902,7.735117267,1,,,
2,22469,7,7.735117267,0,,,
2,22470,9.21954,7.735117267,0,,,
2,22471,8.06226,7.735117267,0,,,
2,22472,8.544,7.735117267,0,,,
2,22473,9,7.735117267,0,,,
2,22474,8.544,7.735117267,0,,,
2,22475,9.89949,7.735117267,0,,,
2,22476,11.6619,7.735117267,1,,,
2,22477,11.4018,7.735117267,1,,,
2,22478,12.53,7.735117267,1,,,
2,22479,13.0384,7.735117267,0,,,
2,22480,15.1327,7.735117267,0,,,
2,22481,14.0357,7.735117267,0,,,
2,22482,14,7.735117267,0,,,
2,22483,14.5602,7.735117267,0,,,
2,22484,12.0416,7.735117267,0,,,
2,22485,13,7.735117267,0,,,
2,22486,12.6491,7.735117267,1,,,
2,22487,11.1803,7.735117267,0,,,
2,22488,12.1655,7.735117267,0,,,
2,22489,10.0499,7.735117267,1,,,
2,22490,8.06226,7.735117267,0,,,
2,22491,10.4403,7.735117267,1,,,
2,22492,6.40312,7.735117267,0,,,
2,22496,0,7.735117267,0,,,
2,22497,1,7.735117267,0,,,
2,22594,2,7.735117267,0,,,
2,22595,0,7.735117267,0,,,
2,22596,2.23607,7.735117267,0,,,
2,22597,10.2956,7.735117267,0,,,
2,22598,6.08276,7.735117267,0,,,
2,22599,5,7.735117267,0,,,
2,22600,7.28011,7.735117267,1,,,
2,22601,7.28011,7.735117267,0,,,
2,22602,8.24621,7.735117267,0,,,
2,22603,6.08276,7.735117267,0,,,
2,22604,7,7.735117267,0,,,
2,22605,21.095,7.735117267,0,,,
2,22606,17.4642,7.735117267,0,,,
2,22607,15.8114,7.735117267,0,,,
2,22608,10.198,7.735117267,1,,,
2,22609,5.09902,7.735117267,0,,,
2,22610,7.61577,7.735117267,0,,,
2,22611,10.6301,7.735117267,0,,,
2,22612,7.2111,7.735117267,0,,,
2,22613,9.05539,7.735117267,0,,,
2,22614,3.16228,7.735117267,0,,,
2,22615,5.38516,7.735117267,0,,,
2,22616,5,7.735117267,0,,,
2,22617,3.16228,7.735117267,1,,,
2,22618,8.60233,7.735117267,0,,,
2,22619,6.7082,7.735117267,1,,,
2,22655,0,7.735117267,1,,,
2,22656,10.198,7.735117267,0,,,
2,22657,6,7.735117267,0,,,
2,22658,9.48683,7.735117267,0,,,
2,22659,13.1529,7.735117267,0,,,
2,22660,12.3693,7.735117267,0,,,
2,22661,14.8661,7.735117267,0,,,
2,22662,9.21954,7.735117267,0,,,
2,22663,10.6301,7.735117267,0,,,
2,22664,13.0384,7.735117267,0,,,
2,22665,7.07107,7.735117267,0,,,
2,22666,6,7.735117267,0,,,
2,22667,8.48528,7.735117267,0,,,
2,22668,1,7.735117267,0,,,
2,22669,7.2111,7.735117267,0,,,
2,22670,5,7.735117267,0,,,
2,22671,6.32456,7.735117267,0,,,
2,22672,8,7.735117267,1,,,
2,22673,10.0499,7.735117267,0,,,
2,22674,9.48683,7.735117267,0,,,
2,22675,5.65685,7.735117267,0,,,
2,22676,5.65685,7.735117267,1,,,
2,22677,3.60555,7.735117267,0,,,
2,22678,8.06226,7.735117267,0,,,
2,22679,11.4018,7.735117267,0,,,
2,22680,20.1246,7.735117267,0,,,
2,22681,11.4018,7.735117267,0,,,
2,22784,1,7.735117267,0,,,
2,22785,0,7.735117267,0,,,
2,22787,4.12311,7.735117267,0,,,
2,22788,0,7.735117267,0,,,
2,22789,2,7.735117267,0,,,
2,22790,3.16228,7.735117267,1,,,
2,22791,5.38516,7.735117267,0,,,
2,22792,3.16228,7.735117267,0,,,
2,22793,4.12311,7.735117267,0,,,
2,22794,3,7.735117267,0,,,
2,22795,5.83095,7.735117267,0,,,
2,22796,4,7.735117267,0,,,
2,22797,3.60555,7.735117267,0,,,
2,22798,6.7082,7.735117267,0,,,
2,22799,2.23607,7.735117267,0,,,
2,22800,7,7.735117267,0,,,
2,22801,2.23607,7.735117267,0,,,
2,22802,18.0278,7.735117267,0,,,
2,22803,12.1655,7.735117267,0,,,
2,22804,9,7.735117267,0,,,
2,22805,5.65685,7.735117267,0,,,
2,22806,7.28011,7.735117267,0,,,
2,22807,0,7.735117267,0,,,
2,22808,2.23607,7.735117267,0,,,
2,22809,5.38516,7.735117267,0,,,
2,22810,2.23607,7.735117267,0,,,
2,22811,5.38516,7.735117267,0,,,
2,22812,1.41421,7.735117267,0,,,
2,22813,3.16228,7.735117267,1,,,
2,22814,5,7.735117267,0,,,
2,22815,4.24264,7.735117267,0,,,
2,22816,6.7082,7.735117267,0,,,
2,22843,0,7.735117267,1,,,
2,22844,2.23607,7.735117267,0,,,
2,22845,12.3693,7.735117267,0,,,
2,22846,16.0312,7.735117267,0,,,
2,22847,8.06226,7.735117267,0,,,
2,22848,8.06226,7.735117267,1,,,
2,22849,10.6301,7.735117267,0,,,
2,22850,10.198,7.735117267,0,,,
2,22851,16.2788,7.735117267,0,,,
2,22852,16.1245,7.735117267,1,,,
2,22853,32.1403,7.735117267,0,,,
2,22854,2.23607,7.735117267,0,,,
2,22855,5.65685,7.735117267,0,,,
2,22856,5.09902,7.735117267,0,,,
2,22857,4.12311,7.735117267,0,,,
2,22858,4.47214,7.735117267,1,,,
2,22859,6,7.735117267,0,,,
2,22860,9.21954,7.735117267,0,,,
2,22861,2,7.735117267,0,,,
2,22862,5.65685,7.735117267,0,,,
2,22863,4.12311,7.735117267,0,,,
2,22864,2.23607,7.735117267,0,,,
2,22865,6.32456,7.735117267,0,,,
2,22866,18.3576,7.735117267,0,,,
2,22867,10.7703,7.735117267,0,,,
2,22948,48.0104,7.735117267,1,,,
2,22949,4,7.735117267,0,,,
2,22950,3,7.735117267,0,,,
2,22951,4.12311,7.735117267,0,,,
2,22952,6.7082,7.735117267,0,,,
2,22953,5.09902,7.735117267,1,,,
